,Household Income,Children,Year Of Residence,Weekly Fee Lower,Weekly Fee Upper,Age,ORANGE,RIVERSIDE,SAN BERNARDINO,Fri-Sun,Mon-Fri,SatSun,Sun-Fri,SunOnly,Thu-Sun,Website,Subscriber
321,0,False,8,1.0,4.99,67.0,True,False,False,False,False,False,False,False,True,True,False
322,0,False,11,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,True,False
323,0,False,5,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
324,70000,True,3,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,True,False
325,0,False,13,1.0,4.99,32.0,True,False,False,False,False,False,False,False,False,True,False
326,0,False,1,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,True,False
327,0,False,1,1.0,4.99,22.5,True,False,False,False,False,False,False,False,False,True,False
328,0,False,1,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,True,True
329,0,False,1,1.0,4.99,22.5,True,False,False,False,False,False,False,False,True,True,False
330,150000,False,17,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
331,70000,True,18,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
332,90000,True,12,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
333,0,True,4,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
334,0,False,2,1.0,4.99,32.0,True,False,False,False,False,False,False,False,False,False,False
335,0,False,1,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
336,70000,False,2,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
337,90000,False,1,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,True,False
338,70000,False,29,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
339,300000,False,26,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,True
340,40000,False,25,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
341,80000,False,20,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
342,30000,False,2,1.0,4.99,32.0,True,False,False,False,False,False,False,False,True,False,False
343,20000,True,9,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
344,125000,False,3,1.0,4.99,37.0,True,False,False,False,False,False,False,False,True,False,False
345,50000,False,10,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,False
346,90000,False,16,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
347,90000,False,15,1.0,4.99,62.0,True,False,False,False,False,False,False,False,True,False,False
348,70000,False,6,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,False
349,30000,False,20,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
350,60000,False,19,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
351,40000,False,1,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,True
352,300000,True,20,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
353,0,True,6,1.0,4.99,47.0,False,False,False,False,False,False,False,True,False,False,True
354,0,False,12,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,False,False
355,100000,False,19,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,True,False
356,0,False,41,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
357,0,False,19,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,True,False
358,50000,False,2,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
359,40000,False,20,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
360,20000,True,6,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,True
361,400000,False,18,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
362,40000,False,2,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,True,True
363,50000,True,11,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,True
364,125000,True,17,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,True,False
365,175000,True,38,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,False
366,100000,False,12,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
367,30000,True,9,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
368,100000,False,21,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
369,300000,False,40,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,False
370,20000,False,4,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
371,50000,False,8,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,False,False
372,40000,False,23,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
373,90000,False,23,1.0,4.99,80.0,False,True,False,False,False,False,False,True,False,False,False
374,60000,False,12,1.0,4.99,57.0,False,False,False,False,False,False,False,True,False,True,False
375,0,False,6,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
376,30000,False,7,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,True,False
377,0,False,7,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
378,0,False,14,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
379,60000,False,2,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
380,300000,False,6,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,True
381,40000,False,3,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,True,True
382,60000,False,1,7.0,7.99,27.0,True,False,False,False,False,False,False,False,False,True,False
383,40000,False,1,1.0,4.99,67.0,True,False,False,False,False,False,False,False,True,True,False
384,80000,False,2,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
385,400000,False,16,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
386,20000,False,28,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
387,125000,False,22,10.0,10.99,57.0,True,False,False,False,False,False,False,False,False,False,True
388,100000,True,11,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
389,0,False,13,1.0,4.99,80.0,True,False,False,True,False,False,False,False,False,False,False
390,0,False,1,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
391,125000,True,15,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
392,80000,False,6,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
393,300000,True,37,5.0,5.99,67.0,True,False,False,False,False,False,False,False,False,False,True
394,30000,True,14,1.0,4.99,57.0,False,True,False,False,False,False,False,True,False,False,False
395,0,False,6,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,True,True
396,0,False,1,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,True,True
397,125000,False,20,1.0,4.99,32.0,True,False,False,False,False,True,False,False,False,True,False
398,100000,False,38,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,True
399,300000,True,19,9.0,9.99,57.0,True,False,False,False,False,False,False,False,False,False,False
400,90000,False,21,1.0,4.99,52.0,True,False,False,False,False,False,False,False,True,False,False
401,125000,False,38,1.0,4.99,80.0,False,False,False,False,False,False,False,False,False,False,False
402,0,False,2,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
403,50000,False,52,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,True,False
404,40000,True,18,1.0,4.99,47.0,False,True,False,False,False,False,False,False,False,True,False
405,80000,False,20,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,True,True
406,100000,False,37,1.0,4.99,62.0,True,False,False,False,False,False,False,False,True,False,True
407,30000,False,32,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,False
408,70000,False,4,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
409,100000,True,48,10.0,10.99,57.0,True,False,False,False,False,False,False,False,False,False,True
410,40000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,False,False,False,False
411,70000,False,52,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
412,70000,False,42,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
413,70000,False,28,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
414,70000,False,15,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
415,0,False,2,1.0,4.99,32.0,True,False,False,False,False,True,False,False,False,False,False
416,0,False,4,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
417,100000,True,16,7.0,7.99,52.0,True,False,False,False,False,False,False,False,True,False,False
418,0,False,21,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,True
419,60000,False,2,1.0,4.99,32.0,True,False,False,False,False,False,False,False,True,False,False
420,60000,False,17,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
421,0,False,1,1.0,4.99,22.5,True,False,False,True,False,False,False,False,False,False,False
422,50000,False,7,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
423,80000,False,5,1.0,4.99,27.0,True,False,False,False,False,False,False,False,False,False,False
424,30000,False,8,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,True,True
425,20000,False,8,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
426,20000,False,3,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,True
427,100000,False,10,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,True
428,40000,False,5,1.0,4.99,27.0,True,False,False,False,False,False,False,False,True,True,False
429,50000,False,20,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,False,False
430,80000,False,32,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
431,90000,False,20,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
432,80000,False,37,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
433,80000,False,4,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
434,500000,False,27,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,False
435,150000,False,21,5.0,5.99,52.0,True,False,False,False,False,False,False,False,True,False,False
436,90000,False,12,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
437,40000,False,1,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,True
438,50000,False,35,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
439,200000,False,38,7.0,7.99,80.0,True,False,False,False,False,False,False,False,False,False,False
440,0,False,3,1.0,4.99,80.0,False,False,False,False,False,False,False,False,False,True,False
441,100000,False,4,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
442,100000,False,41,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,True
443,40000,False,4,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,False,False
444,40000,False,39,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
445,90000,False,2,10.0,10.99,67.0,True,False,False,False,False,False,False,False,False,False,False
446,90000,False,4,1.0,4.99,37.0,True,False,False,False,False,False,False,False,True,True,False
447,20000,False,2,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
448,40000,True,33,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,True,False
449,0,False,6,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
450,90000,False,22,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
451,100000,True,7,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
452,100000,False,8,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
453,50000,False,2,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
454,60000,True,12,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
455,125000,False,46,8.0,8.99,80.0,True,False,False,False,False,False,False,False,False,False,True
456,40000,False,17,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
457,80000,True,37,5.0,5.99,57.0,True,False,False,False,False,False,False,False,False,False,True
458,100000,False,6,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
459,50000,False,38,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
460,20000,False,1,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,True,False
461,80000,False,6,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
462,150000,True,28,1.0,4.99,52.0,False,True,False,False,False,False,False,False,False,False,False
463,50000,True,6,1.0,4.99,27.0,False,False,False,False,False,False,False,False,True,True,False
464,50000,True,12,1.0,4.99,32.0,True,False,False,False,False,False,False,False,True,False,False
465,100000,True,20,5.0,5.99,47.0,True,False,False,False,False,False,False,False,False,False,False
466,90000,False,22,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,True,False
467,50000,False,23,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
